{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.017108527580199713, 'shap_norm_sq': 6.400000000000069, 'weighted_error': 1.0237364412831989, 'gamma': 0.06249999999999933}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.01632205578605306, 'shap_norm_sq': 6.400000000000069, 'weighted_error': 1.0111528925768445, 'gamma': 0.06249999999999933}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.023485715534209074, 'shap_norm_sq': 4.9000000000000385, 'weighted_error': 1.016755562352913, 'gamma': 0.18367346938775364}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.030506113974654667, 'shap_norm_sq': 3.6000000000000196, 'weighted_error': 1.0061387564429705, 'gamma': 0.4444444444444419}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.060830371653150084, 'shap_norm_sq': 2.5000000000000036, 'weighted_error': 1.0208303716531508, 'gamma': 0.9999999999999981}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.1572297668523547, 'shap_norm_sq': 1.5999999999999903, 'weighted_error': 1.0421021186010473, 'gamma': 2.2500000000000133}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.1768531211242813, 'shap_norm_sq': 0.8999999999999864, 'weighted_error': 1.0120750630636433, 'gamma': 5.444444444444526}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.3693156246585198, 'shap_norm_sq': 0.3999999999999859, 'weighted_error': 1.0074572265411565, 'gamma': 16.000000000000565}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.0161098121637796, 'shap_norm_sq': 6.400000000000069, 'weighted_error': 1.0077569946204716, 'gamma': 0.06249999999999933}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.025180552206618485, 'shap_norm_sq': 4.9000000000000385, 'weighted_error': 1.0259830064582576, 'gamma': 0.18367346938775364}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.04447285559040392, 'shap_norm_sq': 3.6000000000000196, 'weighted_error': 1.037563925078411, 'gamma': 0.4444444444444419}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.05630240376078944, 'shap_norm_sq': 2.5000000000000036, 'weighted_error': 1.0163024037607902, 'gamma': 0.9999999999999981}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.09707117132591694, 'shap_norm_sq': 1.5999999999999903, 'weighted_error': 1.0153649650337413, 'gamma': 2.2500000000000133}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.16998353546327613, 'shap_norm_sq': 0.8999999999999864, 'weighted_error': 1.0108133024320292, 'gamma': 5.444444444444526}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.41888357021098954, 'shap_norm_sq': 0.3999999999999859, 'weighted_error': 1.0105552231381858, 'gamma': 16.000000000000565}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.018125047676778205, 'shap_norm_sq': 6.400000000000069, 'weighted_error': 1.0400007628284336, 'gamma': 0.06249999999999933}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.0219743197482583, 'shap_norm_sq': 4.9000000000000385, 'weighted_error': 1.0085268519627377, 'gamma': 0.18367346938775364}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.03234218726686931, 'shap_norm_sq': 3.6000000000000196, 'weighted_error': 1.0102699213504536, 'gamma': 0.4444444444444419}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.04689630875643317, 'shap_norm_sq': 2.5000000000000036, 'weighted_error': 1.0068963087564315, 'gamma': 0.9999999999999981}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.08345656245142193, 'shap_norm_sq': 1.5999999999999903, 'weighted_error': 1.0093140277561874, 'gamma': 2.2500000000000133}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.1411699065084956, 'shap_norm_sq': 0.8999999999999864, 'weighted_error': 1.0055210032362538, 'gamma': 5.444444444444526}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.3480046247406992, 'shap_norm_sq': 0.3999999999999859, 'weighted_error': 1.0061252890462926, 'gamma': 16.000000000000565}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.016034547189965796, 'shap_norm_sq': 6.400000000000069, 'weighted_error': 1.006552755039443, 'gamma': 0.06249999999999933}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.023075933303566415, 'shap_norm_sq': 4.9000000000000385, 'weighted_error': 1.0145245257638567, 'gamma': 0.18367346938775364}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.032016642814631846, 'shap_norm_sq': 3.6000000000000196, 'weighted_error': 1.0095374463329185, 'gamma': 0.4444444444444419}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.05567350490445711, 'shap_norm_sq': 2.5000000000000036, 'weighted_error': 1.0156735049044583, 'gamma': 0.9999999999999981}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.07254909214495635, 'shap_norm_sq': 1.5999999999999903, 'weighted_error': 1.0044662631755357, 'gamma': 2.2500000000000133}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.14345745064701637, 'shap_norm_sq': 0.8999999999999864, 'weighted_error': 1.0059411644045533, 'gamma': 5.444444444444526}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.3029757364841657, 'shap_norm_sq': 0.3999999999999859, 'weighted_error': 1.00331098353026, 'gamma': 16.000000000000565}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.016443106946365194, 'shap_norm_sq': 6.400000000000069, 'weighted_error': 1.0130897111418404, 'gamma': 0.06249999999999933}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.02222112854510229, 'shap_norm_sq': 4.9000000000000385, 'weighted_error': 1.009870588745552, 'gamma': 0.18367346938775364}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.0446933956416168, 'shap_norm_sq': 3.6000000000000196, 'weighted_error': 1.0380601401936405, 'gamma': 0.4444444444444419}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.0561812640234959, 'shap_norm_sq': 2.5000000000000036, 'weighted_error': 1.0161812640234944, 'gamma': 0.9999999999999981}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.11556175479100446, 'shap_norm_sq': 1.5999999999999903, 'weighted_error': 1.0235830021293355, 'gamma': 2.2500000000000133}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.15141275735692716, 'shap_norm_sq': 0.8999999999999864, 'weighted_error': 1.0074023431880066, 'gamma': 5.444444444444526}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.3599150275314621, 'shap_norm_sq': 0.3999999999999859, 'weighted_error': 1.0068696892207158, 'gamma': 16.000000000000565}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.01702865787639266, 'shap_norm_sq': 6.400000000000069, 'weighted_error': 1.0224585260222756, 'gamma': 0.06249999999999933}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.02626025928829836, 'shap_norm_sq': 4.9000000000000385, 'weighted_error': 1.0318614116807294, 'gamma': 0.18367346938775364}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.0337199500594854, 'shap_norm_sq': 3.6000000000000196, 'weighted_error': 1.0133698876338433, 'gamma': 0.4444444444444419}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.07130854497144833, 'shap_norm_sq': 2.5000000000000036, 'weighted_error': 1.0313085449714474, 'gamma': 0.9999999999999981}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.12704281312191607, 'shap_norm_sq': 1.5999999999999903, 'weighted_error': 1.02868569472085, 'gamma': 2.2500000000000133}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.40757138128788273, 'shap_norm_sq': 0.8999999999999864, 'weighted_error': 1.0544518863589964, 'gamma': 5.444444444444526}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.5027594138574967, 'shap_norm_sq': 0.3999999999999859, 'weighted_error': 1.015797463366093, 'gamma': 16.000000000000565}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.01634514842857302, 'shap_norm_sq': 6.400000000000069, 'weighted_error': 1.0115223748571693, 'gamma': 0.06249999999999933}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.02330596238245716, 'shap_norm_sq': 4.9000000000000385, 'weighted_error': 1.0157769063044906, 'gamma': 0.18367346938775364}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.030623775781321912, 'shap_norm_sq': 3.6000000000000196, 'weighted_error': 1.0064034955079728, 'gamma': 0.4444444444444419}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.047418100909918506, 'shap_norm_sq': 2.5000000000000036, 'weighted_error': 1.0074181009099181, 'gamma': 0.9999999999999981}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.1056153113480804, 'shap_norm_sq': 1.5999999999999903, 'weighted_error': 1.019162360599146, 'gamma': 2.2500000000000133}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.15188672881252863, 'shap_norm_sq': 0.8999999999999864, 'weighted_error': 1.0074893991696479, 'gamma': 5.444444444444526}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.4630297262855216, 'shap_norm_sq': 0.3999999999999859, 'weighted_error': 1.013314357892844, 'gamma': 16.000000000000565}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.016280254799821234, 'shap_norm_sq': 6.400000000000069, 'weighted_error': 1.0104840767971373, 'gamma': 0.06249999999999933}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.022599767772825456, 'shap_norm_sq': 4.9000000000000385, 'weighted_error': 1.011932068985379, 'gamma': 0.18367346938775364}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.03724284247488621, 'shap_norm_sq': 3.6000000000000196, 'weighted_error': 1.0212963955684915, 'gamma': 0.4444444444444419}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.0446177889453153, 'shap_norm_sq': 2.5000000000000036, 'weighted_error': 1.0046177889453147, 'gamma': 0.9999999999999981}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.0711151628287244, 'shap_norm_sq': 1.5999999999999903, 'weighted_error': 1.0038289612572104, 'gamma': 2.2500000000000133}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.12229536898477629, 'shap_norm_sq': 0.8999999999999864, 'weighted_error': 1.002054251446183, 'gamma': 5.444444444444526}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.4059979150076262, 'shap_norm_sq': 0.3999999999999859, 'weighted_error': 1.0097498696879756, 'gamma': 16.000000000000565}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.016345841682429415, 'shap_norm_sq': 6.400000000000069, 'weighted_error': 1.0115334669188656, 'gamma': 0.06249999999999933}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.02976937350781801, 'shap_norm_sq': 4.9000000000000385, 'weighted_error': 1.050966589098126, 'gamma': 0.18367346938775364}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.037969395368520474, 'shap_norm_sq': 3.6000000000000196, 'weighted_error': 1.0229311395791731, 'gamma': 0.4444444444444419}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.043903810691513355, 'shap_norm_sq': 2.5000000000000036, 'weighted_error': 1.0039038106915128, 'gamma': 0.9999999999999981}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.07900885025759698, 'shap_norm_sq': 1.5999999999999903, 'weighted_error': 1.0073372667811538, 'gamma': 2.2500000000000133}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.18694119316823288, 'shap_norm_sq': 0.8999999999999864, 'weighted_error': 1.0139279742553888, 'gamma': 5.444444444444526}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.39322443613987784, 'shap_norm_sq': 0.3999999999999859, 'weighted_error': 1.0089515272587417, 'gamma': 16.000000000000565}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.015855088346216396, 'shap_norm_sq': 6.400000000000069, 'weighted_error': 1.0036814135394578, 'gamma': 0.06249999999999933}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.022921189069926805, 'shap_norm_sq': 4.9000000000000385, 'weighted_error': 1.0136820293807105, 'gamma': 0.18367346938775364}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.031180270659630176, 'shap_norm_sq': 3.6000000000000196, 'weighted_error': 1.0076556089841664, 'gamma': 0.4444444444444419}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.04655409635459358, 'shap_norm_sq': 2.5000000000000036, 'weighted_error': 1.0065540963545936, 'gamma': 0.9999999999999981}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.09849860698734568, 'shap_norm_sq': 1.5999999999999903, 'weighted_error': 1.0159993808832635, 'gamma': 2.2500000000000133}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.22593993154561984, 'shap_norm_sq': 0.8999999999999864, 'weighted_error': 1.0210910078349082, 'gamma': 5.444444444444526}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.36117083774505254, 'shap_norm_sq': 0.3999999999999859, 'weighted_error': 1.006948177359065, 'gamma': 16.000000000000565}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.016146652417671, 'shap_norm_sq': 6.400000000000069, 'weighted_error': 1.008346438682728, 'gamma': 0.06249999999999933}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.02271327541484671, 'shap_norm_sq': 4.9000000000000385, 'weighted_error': 1.0125500550363828, 'gamma': 0.18367346938775364}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.030786138744603186, 'shap_norm_sq': 3.6000000000000196, 'weighted_error': 1.0067688121753562, 'gamma': 0.4444444444444419}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.12610118447450305, 'shap_norm_sq': 2.5000000000000036, 'weighted_error': 1.0861011844744994, 'gamma': 0.9999999999999981}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.1218137213264355, 'shap_norm_sq': 1.5999999999999903, 'weighted_error': 1.0263616539228586, 'gamma': 2.2500000000000133}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.17869231797967866, 'shap_norm_sq': 0.8999999999999864, 'weighted_error': 1.0124128747309609, 'gamma': 5.444444444444526}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.47506239345565565, 'shap_norm_sq': 0.3999999999999859, 'weighted_error': 1.0140663995909773, 'gamma': 16.000000000000565}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.016192170348499145, 'shap_norm_sq': 6.400000000000069, 'weighted_error': 1.0090747255759793, 'gamma': 0.06249999999999933}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.026450606716115557, 'shap_norm_sq': 4.9000000000000385, 'weighted_error': 1.0328977476766326, 'gamma': 0.18367346938775364}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.033529531416800804, 'shap_norm_sq': 3.6000000000000196, 'weighted_error': 1.0129414456878034, 'gamma': 0.4444444444444419}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.06984260135965312, 'shap_norm_sq': 2.5000000000000036, 'weighted_error': 1.0298426013596504, 'gamma': 0.9999999999999981}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.08373898031378925, 'shap_norm_sq': 1.5999999999999903, 'weighted_error': 1.0094395468061275, 'gamma': 2.2500000000000133}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.4453208952210874, 'shap_norm_sq': 0.8999999999999864, 'weighted_error': 1.0613854705508114, 'gamma': 5.444444444444526}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.4005057023339603, 'shap_norm_sq': 0.3999999999999859, 'weighted_error': 1.009406606395872, 'gamma': 16.000000000000565}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.017581222926598368, 'shap_norm_sq': 6.400000000000069, 'weighted_error': 1.03129956682556, 'gamma': 0.06249999999999933}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.02376746798166199, 'shap_norm_sq': 4.9000000000000385, 'weighted_error': 1.0182895479001612, 'gamma': 0.18367346938775364}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.03603655355458345, 'shap_norm_sq': 3.6000000000000196, 'weighted_error': 1.0185822454978093, 'gamma': 0.4444444444444419}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.06123900569906814, 'shap_norm_sq': 2.5000000000000036, 'weighted_error': 1.0212390056990686, 'gamma': 0.9999999999999981}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.10778569690128485, 'shap_norm_sq': 1.5999999999999903, 'weighted_error': 1.0201269764005698, 'gamma': 2.2500000000000133}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.19268575021686038, 'shap_norm_sq': 0.8999999999999864, 'weighted_error': 1.0149830969786067, 'gamma': 5.444444444444526}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.9307035949993375, 'shap_norm_sq': 0.3999999999999859, 'weighted_error': 1.0425439746874563, 'gamma': 16.000000000000565}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.019004741203882947, 'shap_norm_sq': 6.400000000000069, 'weighted_error': 1.0540758592621104, 'gamma': 0.06249999999999933}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.022925616692784954, 'shap_norm_sq': 4.9000000000000385, 'weighted_error': 1.0137061353273809, 'gamma': 0.18367346938775364}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.03589651518634657, 'shap_norm_sq': 3.6000000000000196, 'weighted_error': 1.0182671591692811, 'gamma': 0.4444444444444419}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.06565319952494622, 'shap_norm_sq': 2.5000000000000036, 'weighted_error': 1.0256531995249443, 'gamma': 0.9999999999999981}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.07801819126837786, 'shap_norm_sq': 1.5999999999999903, 'weighted_error': 1.0068969738970561, 'gamma': 2.2500000000000133}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.21779677776533501, 'shap_norm_sq': 0.8999999999999864, 'weighted_error': 1.019595326528325, 'gamma': 5.444444444444526}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.6200555345908051, 'shap_norm_sq': 0.3999999999999859, 'weighted_error': 1.0231284709119235, 'gamma': 16.000000000000565}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.0162211930294454, 'shap_norm_sq': 6.400000000000069, 'weighted_error': 1.0095390884711264, 'gamma': 0.06249999999999933}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.027181511492938713, 'shap_norm_sq': 4.9000000000000385, 'weighted_error': 1.0368771181282144, 'gamma': 0.18367346938775364}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.05699255685985969, 'shap_norm_sq': 3.6000000000000196, 'weighted_error': 1.0657332529346784, 'gamma': 0.4444444444444419}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.0453090287330821, 'shap_norm_sq': 2.5000000000000036, 'weighted_error': 1.005309028733081, 'gamma': 0.9999999999999981}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.08645440321803094, 'shap_norm_sq': 1.5999999999999903, 'weighted_error': 1.0106464014302352, 'gamma': 2.2500000000000133}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.1392349334014461, 'shap_norm_sq': 0.8999999999999864, 'weighted_error': 1.00516560001251, 'gamma': 5.444444444444526}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.3276572443949269, 'shap_norm_sq': 0.3999999999999859, 'weighted_error': 1.0048535777746823, 'gamma': 16.000000000000565}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.015888031651235104, 'shap_norm_sq': 6.400000000000069, 'weighted_error': 1.0042085064197572, 'gamma': 0.06249999999999933}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.022298697964527308, 'shap_norm_sq': 4.9000000000000385, 'weighted_error': 1.0102929111401988, 'gamma': 0.18367346938775364}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.049345645412029425, 'shap_norm_sq': 3.6000000000000196, 'weighted_error': 1.0485277021770691, 'gamma': 0.4444444444444419}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.06351895366177325, 'shap_norm_sq': 2.5000000000000036, 'weighted_error': 1.0235189536617726, 'gamma': 0.9999999999999981}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.12744631547430038, 'shap_norm_sq': 1.5999999999999903, 'weighted_error': 1.0288650290996892, 'gamma': 2.2500000000000133}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.13120858286426165, 'shap_norm_sq': 0.8999999999999864, 'weighted_error': 1.0036913723628227, 'gamma': 5.444444444444526}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.6367793403425066, 'shap_norm_sq': 0.3999999999999859, 'weighted_error': 1.0241737087714053, 'gamma': 16.000000000000565}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.016514232769602434, 'shap_norm_sq': 6.400000000000069, 'weighted_error': 1.0142277243136313, 'gamma': 0.06249999999999933}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.031122948860917096, 'shap_norm_sq': 4.9000000000000385, 'weighted_error': 1.05833605490943, 'gamma': 0.18367346938775364}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.041056373298250334, 'shap_norm_sq': 3.6000000000000196, 'weighted_error': 1.029876839921059, 'gamma': 0.4444444444444419}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.04514307444499702, 'shap_norm_sq': 2.5000000000000036, 'weighted_error': 1.0051430744449967, 'gamma': 0.9999999999999981}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.08985506195576502, 'shap_norm_sq': 1.5999999999999903, 'weighted_error': 1.0121578053136733, 'gamma': 2.2500000000000133}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.1777007464115711, 'shap_norm_sq': 0.8999999999999864, 'weighted_error': 1.0122307493409002, 'gamma': 5.444444444444526}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.49485498511939824, 'shap_norm_sq': 0.3999999999999859, 'weighted_error': 1.0153034365699611, 'gamma': 16.000000000000565}
