{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.2, 'shap_error': 0.004094448024104579, 'weighted_error': 1.0047049506031407, 'gamma': 0.06250000000006377}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.7, 'shap_error': 0.004840117823088016, 'weighted_error': 1.0019058527002085, 'gamma': 5.444444444439521}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.8, 'shap_error': 0.0056189081027660185, 'weighted_error': 1.002676028285575, 'gamma': 15.999999999960426}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.2, 'shap_error': 0.004114940480066288, 'weighted_error': 1.005217262002183, 'gamma': 0.06250000000006377}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.3, 'shap_error': 0.0042318260605238665, 'weighted_error': 1.0036175117838746, 'gamma': 0.18367346938791193}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.4, 'shap_error': 0.00443260713507986, 'weighted_error': 1.0032897320943417, 'gamma': 0.44444444444472536}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.5, 'shap_error': 0.0048956688108666695, 'weighted_error': 1.0039576752435093, 'gamma': 1.0000000000003206}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.6, 'shap_error': 0.00505157366902802, 'weighted_error': 1.0031814546362203, 'gamma': 2.2499999999996687}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.7, 'shap_error': 0.0046891431021307255, 'weighted_error': 1.0015977410247792, 'gamma': 5.444444444439521}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.8, 'shap_error': 0.005767116783547005, 'weighted_error': 1.002907604349308, 'gamma': 15.999999999960426}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.2, 'shap_error': 0.00411988563398385, 'weighted_error': 1.0053408908501502, 'gamma': 0.06250000000006377}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.3, 'shap_error': 0.004188229347337381, 'weighted_error': 1.0031331038595364, 'gamma': 0.18367346938791193}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.4, 'shap_error': 0.004457119618208369, 'weighted_error': 1.003442935113866, 'gamma': 0.44444444444472536}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.5, 'shap_error': 0.004636953728486975, 'weighted_error': 1.002922814913986, 'gamma': 1.0000000000003206}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.6, 'shap_error': 0.0064590163702299645, 'weighted_error': 1.0070910176951238, 'gamma': 2.2499999999996687}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.7, 'shap_error': 0.006331081322185111, 'weighted_error': 1.004948635351432, 'gamma': 5.444444444439521}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.8, 'shap_error': 0.00801757772490962, 'weighted_error': 1.0064239495701748, 'gamma': 15.999999999960426}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.2, 'shap_error': 0.004077149679002221, 'weighted_error': 1.004272491975668, 'gamma': 0.06250000000006377}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.3, 'shap_error': 0.0043745605074653245, 'weighted_error': 1.005203450083245, 'gamma': 0.18367346938791193}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.4, 'shap_error': 0.0043935100027073975, 'weighted_error': 1.003045375017054, 'gamma': 0.44444444444472536}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.5, 'shap_error': 0.005061347801913224, 'weighted_error': 1.0046203912077247, 'gamma': 1.0000000000003206}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.6, 'shap_error': 0.005463288303690237, 'weighted_error': 1.0043251063991694, 'gamma': 2.2499999999996687}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.7, 'shap_error': 0.00477025523800112, 'weighted_error': 1.0017632759959454, 'gamma': 5.444444444439521}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.8, 'shap_error': 0.005642524814346182, 'weighted_error': 1.0027129293974233, 'gamma': 15.999999999960426}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.2, 'shap_error': 0.004117331100870555, 'weighted_error': 1.0052770275223422, 'gamma': 0.06250000000006377}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.3, 'shap_error': 0.004294968912205247, 'weighted_error': 1.0043190990247242, 'gamma': 0.18367346938791193}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.4, 'shap_error': 0.0046300208450747015, 'weighted_error': 1.00452356778182, 'gamma': 0.44444444444472536}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.5, 'shap_error': 0.004804709146565616, 'weighted_error': 1.0035938365862953, 'gamma': 1.0000000000003206}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.6, 'shap_error': 0.007067657560904847, 'weighted_error': 1.008781687669243, 'gamma': 2.2499999999996687}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.7, 'shap_error': 0.005059218796962223, 'weighted_error': 1.0023529975448429, 'gamma': 5.444444444439521}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.8, 'shap_error': 0.0053977429070243745, 'weighted_error': 1.002330457667235, 'gamma': 15.999999999960426}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.2, 'shap_error': 0.0040774072711207004, 'weighted_error': 1.004278931778559, 'gamma': 0.06250000000006377}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.3, 'shap_error': 0.004371845796183995, 'weighted_error': 1.0051732866245027, 'gamma': 0.18367346938791193}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.4, 'shap_error': 0.00412172106049714, 'weighted_error': 1.0013466941281697, 'gamma': 0.44444444444472536}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.5, 'shap_error': 0.004490163579545678, 'weighted_error': 1.002335654318265, 'gamma': 1.0000000000003206}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.6, 'shap_error': 0.004864321949853905, 'weighted_error': 1.0026613109718523, 'gamma': 2.2499999999996687}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.7, 'shap_error': 0.004870057425438515, 'weighted_error': 1.00196695392949, 'gamma': 5.444444444439521}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.8, 'shap_error': 0.0050130021037007, 'weighted_error': 1.0017293001620422, 'gamma': 15.999999999960426}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.2, 'shap_error': 0.004046425641406908, 'weighted_error': 1.0035043910356456, 'gamma': 0.06250000000006377}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.3, 'shap_error': 0.004079291357569557, 'weighted_error': 1.0019226817509272, 'gamma': 0.18367346938791193}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.4, 'shap_error': 0.004221318182575369, 'weighted_error': 1.001969176141199, 'gamma': 0.44444444444472536}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.5, 'shap_error': 0.004372038634383335, 'weighted_error': 1.0018631545375898, 'gamma': 1.0000000000003206}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.6, 'shap_error': 0.004963858344046031, 'weighted_error': 1.0029378009556955, 'gamma': 2.2499999999996687}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.7, 'shap_error': 0.005299426595623979, 'weighted_error': 1.002843217542106, 'gamma': 5.444444444439521}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.8, 'shap_error': 0.00636497343132119, 'weighted_error': 1.0038417553614567, 'gamma': 15.999999999960426}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.2, 'shap_error': 0.003985119931921162, 'weighted_error': 1.0019717482985375, 'gamma': 0.06250000000006377}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.3, 'shap_error': 0.004216937210019454, 'weighted_error': 1.0034520801115747, 'gamma': 0.18367346938791193}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.4, 'shap_error': 0.00430295739506966, 'weighted_error': 1.0024794212192727, 'gamma': 0.44444444444472536}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.5, 'shap_error': 0.004762498161573154, 'weighted_error': 1.003424992646342, 'gamma': 1.0000000000003206}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.6, 'shap_error': 0.004974023517542328, 'weighted_error': 1.0029660375487714, 'gamma': 2.2499999999996687}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.7, 'shap_error': 0.005303077652118319, 'weighted_error': 1.0028506686778111, 'gamma': 5.444444444439521}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.8, 'shap_error': 0.006273853284839365, 'weighted_error': 1.0036993801325744, 'gamma': 15.999999999960426}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.2, 'shap_error': 0.003988784628841125, 'weighted_error': 1.0020633657215596, 'gamma': 0.06250000000006377}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.3, 'shap_error': 0.004221432434170368, 'weighted_error': 1.0035020270465955, 'gamma': 0.18367346938791193}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.4, 'shap_error': 0.004577946167791842, 'weighted_error': 1.0041981010488057, 'gamma': 0.44444444444472536}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.5, 'shap_error': 0.004654589168970886, 'weighted_error': 1.0029933566759626, 'gamma': 1.0000000000003206}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.6, 'shap_error': 0.005116002430381086, 'weighted_error': 1.0033604234177493, 'gamma': 2.2499999999996687}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.7, 'shap_error': 0.005209537385779662, 'weighted_error': 1.0026597701750648, 'gamma': 5.444444444439521}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.8, 'shap_error': 0.005600734228200922, 'weighted_error': 1.0026476316065713, 'gamma': 15.999999999960426}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.2, 'shap_error': 0.00405481457698291, 'weighted_error': 1.0037141144251251, 'gamma': 0.06250000000006377}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.3, 'shap_error': 0.003992831416186069, 'weighted_error': 1.0009620157355856, 'gamma': 0.18367346938791193}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.4, 'shap_error': 0.00419016523057163, 'weighted_error': 1.001774470191145, 'gamma': 0.44444444444472536}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.5, 'shap_error': 0.004569225285057602, 'weighted_error': 1.002651901140283, 'gamma': 1.0000000000003206}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.6, 'shap_error': 0.004807384727545371, 'weighted_error': 1.0025031520209855, 'gamma': 2.2499999999996687}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.7, 'shap_error': 0.006391262719809016, 'weighted_error': 1.0050714545302475, 'gamma': 5.444444444439521}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.8, 'shap_error': 0.005307829574886028, 'weighted_error': 1.002189968085763, 'gamma': 15.999999999960426}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.2, 'shap_error': 0.004131009987644076, 'weighted_error': 1.0056189996917, 'gamma': 0.06250000000006377}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.3, 'shap_error': 0.004308651352695464, 'weighted_error': 1.0044711261412567, 'gamma': 0.18367346938791193}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.4, 'shap_error': 0.004394257889061852, 'weighted_error': 1.0030500493067522, 'gamma': 0.44444444444472536}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.5, 'shap_error': 0.0051719346046584696, 'weighted_error': 1.0050627384187107, 'gamma': 1.0000000000003206}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.6, 'shap_error': 0.004718874555424808, 'weighted_error': 1.0022572904317726, 'gamma': 2.2499999999996687}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.7, 'shap_error': 0.005394980450487677, 'weighted_error': 1.003038225409173, 'gamma': 5.444444444439521}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.8, 'shap_error': 0.006178640298344176, 'weighted_error': 1.0035506098411777, 'gamma': 15.999999999960426}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.2, 'shap_error': 0.004015071981647602, 'weighted_error': 1.0027205495416063, 'gamma': 0.06250000000006377}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.3, 'shap_error': 0.0041677297902249265, 'weighted_error': 1.0029053310026728, 'gamma': 0.18367346938791193}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.4, 'shap_error': 0.004446037998416248, 'weighted_error': 1.0033736749902127, 'gamma': 0.44444444444472536}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.5, 'shap_error': 0.0045730682469169726, 'weighted_error': 1.0026672729877386, 'gamma': 1.0000000000003206}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.6, 'shap_error': 0.0047086332001685625, 'weighted_error': 1.0022288422227306, 'gamma': 2.2499999999996687}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.7, 'shap_error': 0.005872685423871687, 'weighted_error': 1.0040131335181317, 'gamma': 5.444444444439521}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.8, 'shap_error': 0.00487528353334526, 'weighted_error': 1.0015141148958648, 'gamma': 15.999999999960426}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.2, 'shap_error': 0.004066018171761533, 'weighted_error': 1.0039942042945211, 'gamma': 0.06250000000006377}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.3, 'shap_error': 0.0041555230523990655, 'weighted_error': 1.0027697005823815, 'gamma': 0.18367346938791193}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.4, 'shap_error': 0.00443452160193129, 'weighted_error': 1.0033016975122078, 'gamma': 0.44444444444472536}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.5, 'shap_error': 0.005014169708220785, 'weighted_error': 1.004431678832978, 'gamma': 1.0000000000003206}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.6, 'shap_error': 0.004973487938642633, 'weighted_error': 1.0029645498295987, 'gamma': 2.2499999999996687}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.7, 'shap_error': 0.005414414837918468, 'weighted_error': 1.0030778874243411, 'gamma': 5.444444444439521}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.8, 'shap_error': 0.005659205274466815, 'weighted_error': 1.0027389926163663, 'gamma': 15.999999999960426}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.2, 'shap_error': 0.004189741622033104, 'weighted_error': 1.0070872905515278, 'gamma': 0.06250000000006377}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.3, 'shap_error': 0.004331700328021323, 'weighted_error': 1.0047272258671132, 'gamma': 0.18367346938791193}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.4, 'shap_error': 0.0044032557353150545, 'weighted_error': 1.0031062858458715, 'gamma': 0.44444444444472536}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.5, 'shap_error': 0.0046978397949530345, 'weighted_error': 1.0031663591798643, 'gamma': 1.0000000000003206}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.6, 'shap_error': 0.005086156497200041, 'weighted_error': 1.0032775180478088, 'gamma': 2.2499999999996687}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.7, 'shap_error': 0.005707065689830138, 'weighted_error': 1.0036751340609056, 'gamma': 5.444444444439521}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.8, 'shap_error': 0.005838467501296287, 'weighted_error': 1.0030190898457876, 'gamma': 15.999999999960426}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.2, 'shap_error': 0.003978172166975826, 'weighted_error': 1.0017980541748488, 'gamma': 0.06250000000006377}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.3, 'shap_error': 0.004392678856796834, 'weighted_error': 1.0054047650757285, 'gamma': 0.18367346938791193}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.4, 'shap_error': 0.004449397985283187, 'weighted_error': 1.0033946749081488, 'gamma': 0.44444444444472536}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.5, 'shap_error': 0.004751029658682705, 'weighted_error': 1.0033791186347645, 'gamma': 1.0000000000003206}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.6, 'shap_error': 0.006302513771438289, 'weighted_error': 1.0066562882540337, 'gamma': 2.2499999999996687}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.7, 'shap_error': 0.006936940674530927, 'weighted_error': 1.0061850830092822, 'gamma': 5.444444444439521}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.8, 'shap_error': 0.009521682850386227, 'weighted_error': 1.0087741138287372, 'gamma': 15.999999999960426}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.2, 'shap_error': 0.004109069349123549, 'weighted_error': 1.0050704837286062, 'gamma': 0.06250000000006377}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.3, 'shap_error': 0.004289726362868723, 'weighted_error': 1.0042608484764932, 'gamma': 0.18367346938791193}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.4, 'shap_error': 0.004206975874146123, 'weighted_error': 1.0018795367135096, 'gamma': 0.44444444444472536}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.5, 'shap_error': 0.004341732454567784, 'weighted_error': 1.0017419298183168, 'gamma': 1.0000000000003206}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.6, 'shap_error': 0.004668072620358146, 'weighted_error': 1.002116173945462, 'gamma': 2.2499999999996687}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.7, 'shap_error': 0.005169289223290376, 'weighted_error': 1.0025776310679575, 'gamma': 5.444444444439521}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.8, 'shap_error': 0.005458696196726606, 'weighted_error': 1.0024256971823902, 'gamma': 15.999999999960426}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.2, 'shap_error': 0.003964771288412701, 'weighted_error': 1.0014630322107922, 'gamma': 0.06250000000006377}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.3, 'shap_error': 0.004080153774314133, 'weighted_error': 1.0019322641592494, 'gamma': 0.18367346938791193}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.4, 'shap_error': 0.00451602155392518, 'weighted_error': 1.003811072212194, 'gamma': 0.44444444444472536}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.5, 'shap_error': 0.004516494791487701, 'weighted_error': 1.0024409791660136, 'gamma': 1.0000000000003206}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.6, 'shap_error': 0.0050472882961790574, 'weighted_error': 1.0031695508227592, 'gamma': 2.2499999999996687}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.7, 'shap_error': 0.004803002789694221, 'weighted_error': 1.0018301077340874, 'gamma': 5.444444444439521}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.8, 'shap_error': 0.008024229275646094, 'weighted_error': 1.0064343426182176, 'gamma': 15.999999999960426}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.2, 'shap_error': 0.0039716217804923876, 'weighted_error': 1.0016342945127845, 'gamma': 0.06250000000006377}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.3, 'shap_error': 0.004356860058225677, 'weighted_error': 1.0050067784250034, 'gamma': 0.18367346938791193}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.4, 'shap_error': 0.004708050582387834, 'weighted_error': 1.0050112536399936, 'gamma': 0.44444444444472536}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.5, 'shap_error': 0.004361316752336012, 'weighted_error': 1.0018202670093692, 'gamma': 1.0000000000003206}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.6, 'shap_error': 0.004836668095952558, 'weighted_error': 1.0025844947110016, 'gamma': 2.2499999999996687}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.7, 'shap_error': 0.004570069248097202, 'weighted_error': 1.0013547331593957, 'gamma': 5.444444444439521}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.8, 'shap_error': 0.00522030582343222, 'weighted_error': 1.002053212224121, 'gamma': 15.999999999960426}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.2, 'shap_error': 0.004007766162186021, 'weighted_error': 1.0025379040551354, 'gamma': 0.06250000000006377}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.3, 'shap_error': 0.00421671529616011, 'weighted_error': 1.0034496144019383, 'gamma': 0.18367346938791193}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.4, 'shap_error': 0.004293076630547035, 'weighted_error': 1.0024176664410474, 'gamma': 0.44444444444472536}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.5, 'shap_error': 0.004401484873394684, 'weighted_error': 1.001980939493644, 'gamma': 1.0000000000003206}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.6, 'shap_error': 0.004796266760935132, 'weighted_error': 1.0024722687803913, 'gamma': 2.2499999999996687}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.7, 'shap_error': 0.0060110061970784475, 'weighted_error': 1.0042954208103894, 'gamma': 5.444444444439521}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.8, 'shap_error': 0.007275232158267676, 'weighted_error': 1.0052640346223052, 'gamma': 15.999999999960426}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.2, 'shap_error': 0.004035759769006276, 'weighted_error': 1.003237744225604, 'gamma': 0.06250000000006377}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.3, 'shap_error': 0.004485063213097527, 'weighted_error': 1.0064312579235253, 'gamma': 0.18367346938791193}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.4, 'shap_error': 0.0042733015674609725, 'weighted_error': 1.0022940722966938, 'gamma': 0.44444444444472536}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.5, 'shap_error': 0.004836258720128181, 'weighted_error': 1.0037200348805826, 'gamma': 1.0000000000003206}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.6, 'shap_error': 0.0054483401615380575, 'weighted_error': 1.0042835837820676, 'gamma': 2.2499999999996687}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.7, 'shap_error': 0.005395725666839329, 'weighted_error': 1.0030397462588776, 'gamma': 5.444444444439521}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.8, 'shap_error': 0.007242010186083745, 'weighted_error': 1.0052121252907664, 'gamma': 15.999999999960426}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.2, 'shap_error': 0.003966276601193823, 'weighted_error': 1.0015006650303877, 'gamma': 0.06250000000006377}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.3, 'shap_error': 0.004158988259585945, 'weighted_error': 1.002808202884402, 'gamma': 0.18367346938791193}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.4, 'shap_error': 0.004635898423080213, 'weighted_error': 1.0045603026443417, 'gamma': 0.44444444444472536}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.5, 'shap_error': 0.004561904645423372, 'weighted_error': 1.0026226185817422, 'gamma': 1.0000000000003206}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.6, 'shap_error': 0.005607289549231878, 'weighted_error': 1.0047251098590013, 'gamma': 2.2499999999996687}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.7, 'shap_error': 0.005906175129300714, 'weighted_error': 1.004081479855728, 'gamma': 5.444444444439521}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.8, 'shap_error': 0.005260925317588113, 'weighted_error': 1.0021166801837391, 'gamma': 15.999999999960426}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.2, 'shap_error': 0.0041119224248538765, 'weighted_error': 1.0051418106218737, 'gamma': 0.06250000000006377}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.3, 'shap_error': 0.004152874765231669, 'weighted_error': 1.0027402751694992, 'gamma': 0.18367346938791193}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.4, 'shap_error': 0.004442180302154118, 'weighted_error': 1.0033495643885593, 'gamma': 0.44444444444472536}
