{'sample_size': 500, 'difference': 12, 'noise': 0, 'n': 16, 'alpha': 0.2, 'shap_error': 0.004012782418365169, 'weighted_error': 1.0026633104596498, 'gamma': 0.06250000000006377}
{'sample_size': 500, 'difference': 14, 'noise': 0, 'n': 16, 'alpha': 0.7, 'shap_error': 0.004787287143671393, 'weighted_error': 1.0017980349870912, 'gamma': 5.444444444439521}
{'sample_size': 500, 'difference': -10, 'noise': 0, 'n': 16, 'alpha': 0.8, 'shap_error': 0.005435019645248926, 'weighted_error': 1.0023887025707074, 'gamma': 15.999999999960426}
{'sample_size': 500, 'difference': 24, 'noise': 0, 'n': 16, 'alpha': 0.2, 'shap_error': 0.0040499035154228855, 'weighted_error': 1.0035913378860675, 'gamma': 0.06250000000006377}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.3, 'shap_error': 0.004166303441771994, 'weighted_error': 1.002889482686522, 'gamma': 0.18367346938791193}
{'sample_size': 500, 'difference': -6, 'noise': 0, 'n': 16, 'alpha': 0.4, 'shap_error': 0.004667517322564263, 'weighted_error': 1.0047579207661723, 'gamma': 0.44444444444472536}
{'sample_size': 500, 'difference': -24, 'noise': 0, 'n': 16, 'alpha': 0.5, 'shap_error': 0.004342775531917945, 'weighted_error': 1.001746102127735, 'gamma': 1.0000000000003206}
{'sample_size': 500, 'difference': -8, 'noise': 0, 'n': 16, 'alpha': 0.6, 'shap_error': 0.004420469998700463, 'weighted_error': 1.0014283888853037, 'gamma': 2.2499999999996687}
{'sample_size': 500, 'difference': -20, 'noise': 0, 'n': 16, 'alpha': 0.7, 'shap_error': 0.005155041404012319, 'weighted_error': 1.0025485538857648, 'gamma': 5.444444444439521}
{'sample_size': 500, 'difference': 24, 'noise': 0, 'n': 16, 'alpha': 0.8, 'shap_error': 0.005275872303301585, 'weighted_error': 1.0021400348489111, 'gamma': 15.999999999960426}
{'sample_size': 500, 'difference': -12, 'noise': 0, 'n': 16, 'alpha': 0.2, 'shap_error': 0.004056961389620705, 'weighted_error': 1.0037677847408986, 'gamma': 0.06250000000006377}
{'sample_size': 500, 'difference': 32, 'noise': 0, 'n': 16, 'alpha': 0.3, 'shap_error': 0.004142117833505855, 'weighted_error': 1.0026207537057783, 'gamma': 0.18367346938791193}
{'sample_size': 500, 'difference': -8, 'noise': 0, 'n': 16, 'alpha': 0.4, 'shap_error': 0.005079012996274465, 'weighted_error': 1.0073297687268936, 'gamma': 0.44444444444472536}
{'sample_size': 500, 'difference': -8, 'noise': 0, 'n': 16, 'alpha': 0.5, 'shap_error': 0.004364887704666063, 'weighted_error': 1.0018345508187105, 'gamma': 1.0000000000003206}
{'sample_size': 500, 'difference': -48, 'noise': 0, 'n': 16, 'alpha': 0.6, 'shap_error': 0.005006911512161474, 'weighted_error': 1.0030573930893962, 'gamma': 2.2499999999996687}
{'sample_size': 500, 'difference': 4, 'noise': 0, 'n': 16, 'alpha': 0.7, 'shap_error': 0.006352082166213334, 'weighted_error': 1.004991494216783, 'gamma': 5.444444444439521}
{'sample_size': 500, 'difference': -26, 'noise': 0, 'n': 16, 'alpha': 0.8, 'shap_error': 0.006373328869450244, 'weighted_error': 1.0038548107335241, 'gamma': 15.999999999960426}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.2, 'shap_error': 0.004038612631613503, 'weighted_error': 1.0033090657908306, 'gamma': 0.06250000000006377}
{'sample_size': 500, 'difference': -12, 'noise': 0, 'n': 16, 'alpha': 0.3, 'shap_error': 0.0043146875233686785, 'weighted_error': 1.0045381947043093, 'gamma': 0.18367346938791193}
{'sample_size': 500, 'difference': 40, 'noise': 0, 'n': 16, 'alpha': 0.4, 'shap_error': 0.004167459046101419, 'weighted_error': 1.001632556538267, 'gamma': 0.44444444444472536}
{'sample_size': 500, 'difference': 34, 'noise': 0, 'n': 16, 'alpha': 0.5, 'shap_error': 0.004858078142912624, 'weighted_error': 1.0038073125716762, 'gamma': 1.0000000000003206}
{'sample_size': 500, 'difference': -4, 'noise': 0, 'n': 16, 'alpha': 0.6, 'shap_error': 0.005128296526000558, 'weighted_error': 1.0033945736833518, 'gamma': 2.2499999999996687}
{'sample_size': 500, 'difference': 18, 'noise': 0, 'n': 16, 'alpha': 0.7, 'shap_error': 0.00493445890850883, 'weighted_error': 1.0020983855275918, 'gamma': 5.444444444439521}
{'sample_size': 500, 'difference': -12, 'noise': 0, 'n': 16, 'alpha': 0.8, 'shap_error': 0.005591601150577692, 'weighted_error': 1.0026333611727907, 'gamma': 15.999999999960426}
{'sample_size': 500, 'difference': 14, 'noise': 0, 'n': 16, 'alpha': 0.2, 'shap_error': 0.003979749495133386, 'weighted_error': 1.0018374873789024, 'gamma': 0.06250000000006377}
{'sample_size': 500, 'difference': 36, 'noise': 0, 'n': 16, 'alpha': 0.3, 'shap_error': 0.00407359317721898, 'weighted_error': 1.0018593686359356, 'gamma': 0.18367346938791193}
{'sample_size': 500, 'difference': -14, 'noise': 0, 'n': 16, 'alpha': 0.4, 'shap_error': 0.004766100847104354, 'weighted_error': 1.0053740677944918, 'gamma': 0.44444444444472536}
{'sample_size': 500, 'difference': 14, 'noise': 0, 'n': 16, 'alpha': 0.5, 'shap_error': 0.00494203084718086, 'weighted_error': 1.0041431233888294, 'gamma': 1.0000000000003206}
{'sample_size': 500, 'difference': 22, 'noise': 0, 'n': 16, 'alpha': 0.6, 'shap_error': 0.005470032040472535, 'weighted_error': 1.0043438390013422, 'gamma': 2.2499999999996687}
{'sample_size': 500, 'difference': 20, 'noise': 0, 'n': 16, 'alpha': 0.7, 'shap_error': 0.004880891719931837, 'weighted_error': 1.0019890647345584, 'gamma': 5.444444444439521}
{'sample_size': 500, 'difference': 30, 'noise': 0, 'n': 16, 'alpha': 0.8, 'shap_error': 0.005098356934159655, 'weighted_error': 1.0018626670846353, 'gamma': 15.999999999960426}
{'sample_size': 500, 'difference': -8, 'noise': 0, 'n': 16, 'alpha': 0.2, 'shap_error': 0.004001221406439472, 'weighted_error': 1.002374285161582, 'gamma': 0.06250000000006377}
{'sample_size': 500, 'difference': -22, 'noise': 0, 'n': 16, 'alpha': 0.3, 'shap_error': 0.004082590481850089, 'weighted_error': 1.0019593386874788, 'gamma': 0.18367346938791193}
{'sample_size': 500, 'difference': 28, 'noise': 0, 'n': 16, 'alpha': 0.4, 'shap_error': 0.004008970932854625, 'weighted_error': 1.000642005830438, 'gamma': 0.44444444444472536}
{'sample_size': 500, 'difference': -12, 'noise': 0, 'n': 16, 'alpha': 0.5, 'shap_error': 0.005051934084995673, 'weighted_error': 1.0045827363400635, 'gamma': 1.0000000000003206}
{'sample_size': 500, 'difference': 20, 'noise': 0, 'n': 16, 'alpha': 0.6, 'shap_error': 0.004830446463442851, 'weighted_error': 1.002567212398487, 'gamma': 2.2499999999996687}
{'sample_size': 500, 'difference': -34, 'noise': 0, 'n': 16, 'alpha': 0.7, 'shap_error': 0.005629722033802305, 'weighted_error': 1.003517289864943, 'gamma': 5.444444444439521}
{'sample_size': 500, 'difference': -30, 'noise': 0, 'n': 16, 'alpha': 0.8, 'shap_error': 0.0051264178617427825, 'weighted_error': 1.0019065122839776, 'gamma': 15.999999999960426}
{'sample_size': 500, 'difference': 24, 'noise': 0, 'n': 16, 'alpha': 0.2, 'shap_error': 0.004048132821297927, 'weighted_error': 1.0035470705330645, 'gamma': 0.06250000000006377}
{'sample_size': 500, 'difference': -2, 'noise': 0, 'n': 16, 'alpha': 0.3, 'shap_error': 0.004168774348279078, 'weighted_error': 1.0029169372032187, 'gamma': 0.18367346938791193}
{'sample_size': 500, 'difference': -14, 'noise': 0, 'n': 16, 'alpha': 0.4, 'shap_error': 0.004146715508956483, 'weighted_error': 1.0015029094311023, 'gamma': 0.44444444444472536}
{'sample_size': 500, 'difference': 56, 'noise': 0, 'n': 16, 'alpha': 0.5, 'shap_error': 0.0042265005365527035, 'weighted_error': 1.0012810021462595, 'gamma': 1.0000000000003206}
{'sample_size': 500, 'difference': 64, 'noise': 0, 'n': 16, 'alpha': 0.6, 'shap_error': 0.0050677384056200545, 'weighted_error': 1.0032263566822972, 'gamma': 2.2499999999996687}
{'sample_size': 500, 'difference': 12, 'noise': 0, 'n': 16, 'alpha': 0.7, 'shap_error': 0.00458876654719114, 'weighted_error': 1.001392890912654, 'gamma': 5.444444444439521}
{'sample_size': 500, 'difference': -2, 'noise': 0, 'n': 16, 'alpha': 0.8, 'shap_error': 0.006792425273034376, 'weighted_error': 1.0045096488641287, 'gamma': 15.999999999960426}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 16, 'alpha': 0.2, 'shap_error': 0.0040520337594466965, 'weighted_error': 1.003644593986705, 'gamma': 0.06250000000006377}
{'sample_size': 500, 'difference': -34, 'noise': 0, 'n': 16, 'alpha': 0.3, 'shap_error': 0.004097340258866904, 'weighted_error': 1.0021232250987324, 'gamma': 0.18367346938791193}
{'sample_size': 500, 'difference': -26, 'noise': 0, 'n': 16, 'alpha': 0.4, 'shap_error': 0.0046555874721539965, 'weighted_error': 1.004683359201079, 'gamma': 0.44444444444472536}
{'sample_size': 500, 'difference': 22, 'noise': 0, 'n': 16, 'alpha': 0.5, 'shap_error': 0.004484543498018821, 'weighted_error': 1.0023131739921392, 'gamma': 1.0000000000003206}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.6, 'shap_error': 0.005442598822589319, 'weighted_error': 1.0042676356183469, 'gamma': 2.2499999999996687}
{'sample_size': 500, 'difference': 12, 'noise': 0, 'n': 16, 'alpha': 0.7, 'shap_error': 0.0056730491606981435, 'weighted_error': 1.0036057125728712, 'gamma': 5.444444444439521}
{'sample_size': 500, 'difference': 14, 'noise': 0, 'n': 16, 'alpha': 0.8, 'shap_error': 0.0046043932635559184, 'weighted_error': 1.0010908488493204, 'gamma': 15.999999999960426}
{'sample_size': 500, 'difference': -10, 'noise': 0, 'n': 16, 'alpha': 0.2, 'shap_error': 0.004227650694783303, 'weighted_error': 1.008035017370171, 'gamma': 0.06250000000006377}
{'sample_size': 500, 'difference': -20, 'noise': 0, 'n': 16, 'alpha': 0.3, 'shap_error': 0.004125530381262065, 'weighted_error': 1.0024364486809016, 'gamma': 0.18367346938791193}
{'sample_size': 500, 'difference': -24, 'noise': 0, 'n': 16, 'alpha': 0.4, 'shap_error': 0.004272058535726257, 'weighted_error': 1.0022863033483942, 'gamma': 0.44444444444472536}
{'sample_size': 500, 'difference': 32, 'noise': 0, 'n': 16, 'alpha': 0.5, 'shap_error': 0.0045328100842317864, 'weighted_error': 1.0025062403369367, 'gamma': 1.0000000000003206}
{'sample_size': 500, 'difference': 44, 'noise': 0, 'n': 16, 'alpha': 0.6, 'shap_error': 0.004858640171818619, 'weighted_error': 1.0026455282550522, 'gamma': 2.2499999999996687}
{'sample_size': 500, 'difference': -34, 'noise': 0, 'n': 16, 'alpha': 0.7, 'shap_error': 0.0061556613869162965, 'weighted_error': 1.0045906354835252, 'gamma': 5.444444444439521}
{'sample_size': 500, 'difference': 32, 'noise': 0, 'n': 16, 'alpha': 0.8, 'shap_error': 0.00429849604280981, 'weighted_error': 1.0006128844419007, 'gamma': 15.999999999960426}
{'sample_size': 500, 'difference': 6, 'noise': 0, 'n': 16, 'alpha': 0.2, 'shap_error': 0.00394772299421285, 'weighted_error': 1.0010368248558226, 'gamma': 0.06250000000006377}
{'sample_size': 500, 'difference': -36, 'noise': 0, 'n': 16, 'alpha': 0.3, 'shap_error': 0.004189257466620338, 'weighted_error': 1.0031445274071413, 'gamma': 0.18367346938791193}
{'sample_size': 500, 'difference': -42, 'noise': 0, 'n': 16, 'alpha': 0.4, 'shap_error': 0.0041708472811593225, 'weighted_error': 1.0016537330073112, 'gamma': 0.44444444444472536}
{'sample_size': 500, 'difference': 26, 'noise': 0, 'n': 16, 'alpha': 0.5, 'shap_error': 0.004362556662720574, 'weighted_error': 1.0018252266509247, 'gamma': 1.0000000000003206}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.6, 'shap_error': 0.004963174416885574, 'weighted_error': 1.0029359011580417, 'gamma': 2.2499999999996687}
{'sample_size': 500, 'difference': 30, 'noise': 0, 'n': 16, 'alpha': 0.7, 'shap_error': 0.004746508485070447, 'weighted_error': 1.0017148132348563, 'gamma': 5.444444444439521}
{'sample_size': 500, 'difference': -8, 'noise': 0, 'n': 16, 'alpha': 0.8, 'shap_error': 0.007240173632452737, 'weighted_error': 1.0052092556757066, 'gamma': 15.999999999960426}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 16, 'alpha': 0.2, 'shap_error': 0.004040286673143844, 'weighted_error': 1.0033509168291141, 'gamma': 0.06250000000006377}
{'sample_size': 500, 'difference': -2, 'noise': 0, 'n': 16, 'alpha': 0.3, 'shap_error': 0.004315614016353865, 'weighted_error': 1.0045484890707783, 'gamma': 0.18367346938791193}
{'sample_size': 500, 'difference': -10, 'noise': 0, 'n': 16, 'alpha': 0.4, 'shap_error': 0.0041463579902428875, 'weighted_error': 1.001500674939114, 'gamma': 0.44444444444472536}
{'sample_size': 500, 'difference': -18, 'noise': 0, 'n': 16, 'alpha': 0.5, 'shap_error': 0.004071199815286224, 'weighted_error': 1.0006597992611903, 'gamma': 1.0000000000003206}
{'sample_size': 500, 'difference': 22, 'noise': 0, 'n': 16, 'alpha': 0.6, 'shap_error': 0.005456699017405319, 'weighted_error': 1.0043068028261635, 'gamma': 2.2499999999996687}
{'sample_size': 500, 'difference': -24, 'noise': 0, 'n': 16, 'alpha': 0.7, 'shap_error': 0.00595078858211639, 'weighted_error': 1.0041725277186293, 'gamma': 5.444444444439521}
{'sample_size': 500, 'difference': -34, 'noise': 0, 'n': 16, 'alpha': 0.8, 'shap_error': 0.005607483457809717, 'weighted_error': 1.002658177277842, 'gamma': 15.999999999960426}
{'sample_size': 500, 'difference': -34, 'noise': 0, 'n': 16, 'alpha': 0.2, 'shap_error': 0.004044333369670245, 'weighted_error': 1.0034520842424428, 'gamma': 0.06250000000006377}
{'sample_size': 500, 'difference': -28, 'noise': 0, 'n': 16, 'alpha': 0.3, 'shap_error': 0.004306354769147688, 'weighted_error': 1.0044456085463052, 'gamma': 0.18367346938791193}
{'sample_size': 500, 'difference': -14, 'noise': 0, 'n': 16, 'alpha': 0.4, 'shap_error': 0.004369903569030189, 'weighted_error': 1.0028978348065731, 'gamma': 0.44444444444472536}
{'sample_size': 500, 'difference': 26, 'noise': 0, 'n': 16, 'alpha': 0.5, 'shap_error': 0.004683766081875066, 'weighted_error': 1.0031100643275392, 'gamma': 1.0000000000003206}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.6, 'shap_error': 0.004508465516403376, 'weighted_error': 1.0016728208789165, 'gamma': 2.2499999999996687}
{'sample_size': 500, 'difference': 4, 'noise': 0, 'n': 16, 'alpha': 0.7, 'shap_error': 0.00489618298988549, 'weighted_error': 1.0020202714079385, 'gamma': 5.444444444439521}
{'sample_size': 500, 'difference': -2, 'noise': 0, 'n': 16, 'alpha': 0.8, 'shap_error': 0.005866739009839682, 'weighted_error': 1.003063264077888, 'gamma': 15.999999999960426}
{'sample_size': 500, 'difference': -38, 'noise': 0, 'n': 16, 'alpha': 0.2, 'shap_error': 0.004180041724108792, 'weighted_error': 1.0068447931032731, 'gamma': 0.06250000000006377}
{'sample_size': 500, 'difference': 66, 'noise': 0, 'n': 16, 'alpha': 0.3, 'shap_error': 0.004073933638144751, 'weighted_error': 1.001863151535072, 'gamma': 0.18367346938791193}
{'sample_size': 500, 'difference': 10, 'noise': 0, 'n': 16, 'alpha': 0.4, 'shap_error': 0.0043317899471085435, 'weighted_error': 1.002659624669556, 'gamma': 0.44444444444472536}
{'sample_size': 500, 'difference': 30, 'noise': 0, 'n': 16, 'alpha': 0.5, 'shap_error': 0.004142070023330288, 'weighted_error': 1.0009432800933484, 'gamma': 1.0000000000003206}
{'sample_size': 500, 'difference': -18, 'noise': 0, 'n': 16, 'alpha': 0.6, 'shap_error': 0.004850082517474802, 'weighted_error': 1.0026217569930354, 'gamma': 2.2499999999996687}
{'sample_size': 500, 'difference': -20, 'noise': 0, 'n': 16, 'alpha': 0.7, 'shap_error': 0.005217964904196787, 'weighted_error': 1.0026769691922566, 'gamma': 5.444444444439521}
{'sample_size': 500, 'difference': 10, 'noise': 0, 'n': 16, 'alpha': 0.8, 'shap_error': 0.005176993901323074, 'weighted_error': 1.0019855373458202, 'gamma': 15.999999999960426}
{'sample_size': 500, 'difference': 8, 'noise': 0, 'n': 16, 'alpha': 0.2, 'shap_error': 0.004230278261415167, 'weighted_error': 1.0081007065358703, 'gamma': 0.06250000000006377}
{'sample_size': 500, 'difference': -4, 'noise': 0, 'n': 16, 'alpha': 0.3, 'shap_error': 0.004339790102390298, 'weighted_error': 1.0048171122490526, 'gamma': 0.18367346938791193}
{'sample_size': 500, 'difference': -42, 'noise': 0, 'n': 16, 'alpha': 0.4, 'shap_error': 0.004143699801246269, 'weighted_error': 1.0014840612578817, 'gamma': 0.44444444444472536}
{'sample_size': 500, 'difference': -26, 'noise': 0, 'n': 16, 'alpha': 0.5, 'shap_error': 0.004972149221465527, 'weighted_error': 1.0042635968859264, 'gamma': 1.0000000000003206}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 16, 'alpha': 0.6, 'shap_error': 0.004230564859774496, 'weighted_error': 1.0009008746105108, 'gamma': 2.2499999999996687}
{'sample_size': 500, 'difference': -4, 'noise': 0, 'n': 16, 'alpha': 0.7, 'shap_error': 0.0059242663752271645, 'weighted_error': 1.004118400765794, 'gamma': 5.444444444439521}
{'sample_size': 500, 'difference': -28, 'noise': 0, 'n': 16, 'alpha': 0.8, 'shap_error': 0.005138826672772269, 'weighted_error': 1.001925901051212, 'gamma': 15.999999999960426}
{'sample_size': 500, 'difference': -26, 'noise': 0, 'n': 16, 'alpha': 0.2, 'shap_error': 0.004017066581031011, 'weighted_error': 1.0027704145263443, 'gamma': 0.06250000000006377}
{'sample_size': 500, 'difference': 4, 'noise': 0, 'n': 16, 'alpha': 0.3, 'shap_error': 0.004267565972080692, 'weighted_error': 1.0040146219122785, 'gamma': 0.18367346938791193}
{'sample_size': 500, 'difference': -14, 'noise': 0, 'n': 16, 'alpha': 0.4, 'shap_error': 0.005349091963306752, 'weighted_error': 1.009017762270794, 'gamma': 0.44444444444472536}
{'sample_size': 500, 'difference': 70, 'noise': 0, 'n': 16, 'alpha': 0.5, 'shap_error': 0.0046675660722881, 'weighted_error': 1.0030452642892014, 'gamma': 1.0000000000003206}
{'sample_size': 500, 'difference': -6, 'noise': 0, 'n': 16, 'alpha': 0.6, 'shap_error': 0.004971264621395403, 'weighted_error': 1.0029583739483559, 'gamma': 2.2499999999996687}
{'sample_size': 500, 'difference': 22, 'noise': 0, 'n': 16, 'alpha': 0.7, 'shap_error': 0.005334734114532798, 'weighted_error': 1.002915273703134, 'gamma': 5.444444444439521}
{'sample_size': 500, 'difference': -40, 'noise': 0, 'n': 16, 'alpha': 0.8, 'shap_error': 0.006607221360177644, 'weighted_error': 1.0042202677502872, 'gamma': 15.999999999960426}
{'sample_size': 500, 'difference': 62, 'noise': 0, 'n': 16, 'alpha': 0.2, 'shap_error': 0.003974442029656253, 'weighted_error': 1.0017048007418317, 'gamma': 0.06250000000006377}
{'sample_size': 500, 'difference': 60, 'noise': 0, 'n': 16, 'alpha': 0.3, 'shap_error': 0.004075095789112652, 'weighted_error': 1.0018760643236706, 'gamma': 0.18367346938791193}
{'sample_size': 500, 'difference': 22, 'noise': 0, 'n': 16, 'alpha': 0.4, 'shap_error': 0.004157919918677016, 'weighted_error': 1.001572936991808, 'gamma': 0.44444444444472536}
{'sample_size': 500, 'difference': 8, 'noise': 0, 'n': 16, 'alpha': 0.5, 'shap_error': 0.004244719917593818, 'weighted_error': 1.0013538796704131, 'gamma': 1.0000000000003206}
{'sample_size': 500, 'difference': -8, 'noise': 0, 'n': 16, 'alpha': 0.6, 'shap_error': 0.0044828825200539345, 'weighted_error': 1.0016017570001707, 'gamma': 2.2499999999996687}
{'sample_size': 500, 'difference': -8, 'noise': 0, 'n': 16, 'alpha': 0.7, 'shap_error': 0.00539625932730434, 'weighted_error': 1.0030408353618523, 'gamma': 5.444444444439521}
{'sample_size': 500, 'difference': -16, 'noise': 0, 'n': 16, 'alpha': 0.8, 'shap_error': 0.0057399855803267515, 'weighted_error': 1.0028652118442738, 'gamma': 15.999999999960426}
{'sample_size': 500, 'difference': -10, 'noise': 0, 'n': 16, 'alpha': 0.2, 'shap_error': 0.003980364957705016, 'weighted_error': 1.0018528739430719, 'gamma': 0.06250000000006377}
{'sample_size': 500, 'difference': 18, 'noise': 0, 'n': 16, 'alpha': 0.3, 'shap_error': 0.004069467100415421, 'weighted_error': 1.0018135233381689, 'gamma': 0.18367346938791193}
{'sample_size': 500, 'difference': 12, 'noise': 0, 'n': 16, 'alpha': 0.4, 'shap_error': 0.004955321091263503, 'weighted_error': 1.006556694320525, 'gamma': 0.44444444444472536}
{'sample_size': 500, 'difference': 24, 'noise': 0, 'n': 16, 'alpha': 0.5, 'shap_error': 0.004303614986288342, 'weighted_error': 1.00158945994519, 'gamma': 1.0000000000003206}
{'sample_size': 500, 'difference': 46, 'noise': 0, 'n': 16, 'alpha': 0.6, 'shap_error': 0.0045251806046528635, 'weighted_error': 1.0017192516796056, 'gamma': 2.2499999999996687}
{'sample_size': 500, 'difference': -8, 'noise': 0, 'n': 16, 'alpha': 0.7, 'shap_error': 0.0051769526363270296, 'weighted_error': 1.0025932706863934, 'gamma': 5.444444444439521}
{'sample_size': 500, 'difference': -14, 'noise': 0, 'n': 16, 'alpha': 0.8, 'shap_error': 0.009307633553488234, 'weighted_error': 1.0084396618023537, 'gamma': 15.999999999960426}
{'sample_size': 500, 'difference': 8, 'noise': 0, 'n': 16, 'alpha': 0.2, 'shap_error': 0.0039611444111599045, 'weighted_error': 1.0013723602794307, 'gamma': 0.06250000000006377}
{'sample_size': 500, 'difference': -34, 'noise': 0, 'n': 16, 'alpha': 0.3, 'shap_error': 0.00431986555740741, 'weighted_error': 1.0045957284159508, 'gamma': 0.18367346938791193}
{'sample_size': 500, 'difference': 44, 'noise': 0, 'n': 16, 'alpha': 0.4, 'shap_error': 0.0042167700033028, 'weighted_error': 1.0019407500207087, 'gamma': 0.44444444444472536}
{'sample_size': 500, 'difference': 6, 'noise': 0, 'n': 16, 'alpha': 0.5, 'shap_error': 0.00485735820109722, 'weighted_error': 1.003804432804466, 'gamma': 1.0000000000003206}
{'sample_size': 500, 'difference': -4, 'noise': 0, 'n': 16, 'alpha': 0.6, 'shap_error': 0.005007738579439796, 'weighted_error': 1.0030596904984648, 'gamma': 2.2499999999996687}
{'sample_size': 500, 'difference': 30, 'noise': 0, 'n': 16, 'alpha': 0.7, 'shap_error': 0.0047091048323127, 'weighted_error': 1.001638479249631, 'gamma': 5.444444444439521}
{'sample_size': 500, 'difference': -8, 'noise': 0, 'n': 16, 'alpha': 0.8, 'shap_error': 0.004797469260872917, 'weighted_error': 1.0013925300951219, 'gamma': 15.999999999960426}
{'sample_size': 500, 'difference': -32, 'noise': 0, 'n': 16, 'alpha': 0.2, 'shap_error': 0.004042402470084431, 'weighted_error': 1.0034038117526711, 'gamma': 0.06250000000006377}
{'sample_size': 500, 'difference': 10, 'noise': 0, 'n': 16, 'alpha': 0.3, 'shap_error': 0.004249753463415817, 'weighted_error': 1.0038167051492164, 'gamma': 0.18367346938791193}
{'sample_size': 500, 'difference': 64, 'noise': 0, 'n': 16, 'alpha': 0.4, 'shap_error': 0.004438275182075541, 'weighted_error': 1.0033251573880195, 'gamma': 0.44444444444472536}
{'sample_size': 500, 'difference': 34, 'noise': 0, 'n': 16, 'alpha': 0.5, 'shap_error': 0.004431525204491417, 'weighted_error': 1.0021011008180272, 'gamma': 1.0000000000003206}
{'sample_size': 500, 'difference': 8, 'noise': 0, 'n': 16, 'alpha': 0.6, 'shap_error': 0.005275170541224464, 'weighted_error': 1.0038025570589713, 'gamma': 2.2499999999996687}
{'sample_size': 500, 'difference': 50, 'noise': 0, 'n': 16, 'alpha': 0.7, 'shap_error': 0.005467553687101845, 'weighted_error': 1.003186334055339, 'gamma': 5.444444444439521}
{'sample_size': 500, 'difference': 14, 'noise': 0, 'n': 16, 'alpha': 0.8, 'shap_error': 0.006020758196542899, 'weighted_error': 1.0033039190571087, 'gamma': 15.999999999960426}
{'sample_size': 500, 'difference': 28, 'noise': 0, 'n': 16, 'alpha': 0.2, 'shap_error': 0.00399563097393467, 'weighted_error': 1.0022345243488153, 'gamma': 0.06250000000006377}
{'sample_size': 500, 'difference': 52, 'noise': 0, 'n': 16, 'alpha': 0.3, 'shap_error': 0.004066857710611114, 'weighted_error': 1.00178453011808, 'gamma': 0.18367346938791193}
{'sample_size': 500, 'difference': -26, 'noise': 0, 'n': 16, 'alpha': 0.4, 'shap_error': 0.005005073224034229, 'weighted_error': 1.0068676451503842, 'gamma': 0.44444444444472536}
{'sample_size': 500, 'difference': 8, 'noise': 0, 'n': 16, 'alpha': 0.5, 'shap_error': 0.004661867903125758, 'weighted_error': 1.0030224716125313, 'gamma': 1.0000000000003206}
{'sample_size': 500, 'difference': -6, 'noise': 0, 'n': 16, 'alpha': 0.6, 'shap_error': 0.005332081604313484, 'weighted_error': 1.003960643345346, 'gamma': 2.2499999999996687}
{'sample_size': 500, 'difference': 24, 'noise': 0, 'n': 16, 'alpha': 0.7, 'shap_error': 0.004721849988311941, 'weighted_error': 1.0016644897720872, 'gamma': 5.444444444439521}
{'sample_size': 500, 'difference': -30, 'noise': 0, 'n': 16, 'alpha': 0.8, 'shap_error': 0.0063417516985691934, 'weighted_error': 1.003805471404026, 'gamma': 15.999999999960426}
{'sample_size': 500, 'difference': 8, 'noise': 0, 'n': 16, 'alpha': 0.2, 'shap_error': 0.0040433135020793215, 'weighted_error': 1.003426587552545, 'gamma': 0.06250000000006377}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 16, 'alpha': 0.3, 'shap_error': 0.004191343729382386, 'weighted_error': 1.0031677081044592, 'gamma': 0.18367346938791193}
{'sample_size': 500, 'difference': 18, 'noise': 0, 'n': 16, 'alpha': 0.4, 'shap_error': 0.004470815794509338, 'weighted_error': 1.0035285362157584, 'gamma': 0.44444444444472536}
{'sample_size': 500, 'difference': -24, 'noise': 0, 'n': 16, 'alpha': 0.5, 'shap_error': 0.0051948730835450945, 'weighted_error': 1.0051544923342466, 'gamma': 1.0000000000003206}
{'sample_size': 500, 'difference': 24, 'noise': 0, 'n': 16, 'alpha': 0.6, 'shap_error': 0.0052971735471336176, 'weighted_error': 1.0038636765198348, 'gamma': 2.2499999999996687}
{'sample_size': 500, 'difference': -12, 'noise': 0, 'n': 16, 'alpha': 0.7, 'shap_error': 0.004909616913089467, 'weighted_error': 1.0020476875777375, 'gamma': 5.444444444439521}
{'sample_size': 500, 'difference': 36, 'noise': 0, 'n': 16, 'alpha': 0.8, 'shap_error': 0.00514049581447595, 'weighted_error': 1.001928509085125, 'gamma': 15.999999999960426}
{'sample_size': 500, 'difference': 52, 'noise': 0, 'n': 16, 'alpha': 0.2, 'shap_error': 0.003990282993798685, 'weighted_error': 1.0021008248453305, 'gamma': 0.06250000000006377}
{'sample_size': 500, 'difference': 14, 'noise': 0, 'n': 16, 'alpha': 0.3, 'shap_error': 0.0041251783565482624, 'weighted_error': 1.0024325372951655, 'gamma': 0.18367346938791193}
{'sample_size': 500, 'difference': 18, 'noise': 0, 'n': 16, 'alpha': 0.4, 'shap_error': 0.00459229954468032, 'weighted_error': 1.0042878096543777, 'gamma': 0.44444444444472536}
